match,years,period,holder,challenger,holder-score,challenger-score,draw
九段戦,1961,12,大山康晴,二上達也,4,2,
九段戦,1960,11,大山康晴,松田茂役,4,0,
九段戦,1959,10,大山康晴,二上達也,4,3,
九段戦,1958,9,升田幸三,大山康晴,2,4,
九段戦,1957,8,升田幸三,大山康晴,4,2,
九段戦,1956,7,升田幸三,塚田正夫,4,1,
九段戦,1955,6,塚田正夫,花村元司,3,2,
九段戦,1954,5,塚田正夫,松田茂役,3,0,
九段戦,1953,4,塚田正夫,花村元司,3,0,
九段戦,1952,3,大山康晴,塚田正夫,2,3,
九段戦,1951,2,大山康晴,南口繁一,3,0,
九段戦,1950,1,大山康晴,板谷四郎,2,0,
